"","RPY_3YR_RT","INC_PCT_M2","C150_4_POOLED_SUPP","PCT10_EARN_WNE_P6","GT_25K_P6","C150_4","NPT4_75UP_PUB","TUITIONFEE_OUT","NPT4_PUB","C100_4","PAR_ED_PCT_1STGEN","CDR3"
"2247",0.5187202178,0.0380173244,NA,5100,0.399,NA,NA,NA,NA,NA,0.664994985,0.167
"908",0.9,0.1541666667,0.61204536647009,9200,0.668,0.6126,18621,27308,16941,0.3993,0.2106969206,0.032
"3593",0.8827930175,0.1875,0.54861729729729,9800,0.634,0.5795,NA,28730,NA,0.5568,0.3275434243,0.055
"2116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008
"763",NA,NA,NA,6900,0.653,NA,NA,NA,2808,NA,0.4773413897,NA
"7598",0.4586824769,0.0731064995,NA,9600,0.697,NA,NA,NA,NA,NA,0.5214854804,0.116
"2237",NA,0.0982248521,NA,1600,0.317,NA,NA,NA,NA,NA,0.3034825871,0.031
"5262",0.6942446043,0.0812720848,NA,NA,0.436,NA,NA,NA,NA,NA,0.4493927126,0.111
"7202",NA,0.0854700855,NA,NA,NA,NA,NA,NA,NA,NA,0.5324675325,NA
"5949",0.4089440994,0.0815370778,0.26668666666666,6400,0.578,0.2609,NA,18048,NA,0,0.4972857507,0.188
"5309",0.2170151107,0.0225251926,0.45653736263736,3200,0.303,0.486,NA,14940,NA,0.4,0.6014551334,0.212
"943",0.6362007168,0.1615120275,0.2241540229885,7200,0.571,0.1927,NA,15750,NA,0.0841,0.4484126984,0.078
"3736",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5210",0.5583756345,0.0914581536,NA,4500,0.484,NA,NA,NA,NA,NA,0.5071350165,0.206
"3995",0.5118811881,0.0781704782,0.32,4000,0.508,0.32,10956,12960,5252,NA,0.4529262087,0.167
"2971",0.7179395329,0.1833471188,0.66882520944402,8800,0.614,0.672,23530,19566,20351,0.4894,0.3829162692,0.111
"6417",0.1046511628,NA,NA,3100,0.3,NA,NA,NA,NA,NA,0.6359084406,NA
"156",0.4754672897,0.1338582677,NA,4000,0.44,NA,NA,3942,1778,NA,0.5233082707,0.244
"2078",0.7832512315,0.1290939517,0.43715895439377,10600,0.693,0.4165,16457,23142,12318,0.2105,0.3850651076,0.076
"1421",0.4962468724,0.0974714519,NA,4800,0.405,NA,10155,12456,6497,NA,0.5026557219,0.205
"5542",0.4213438735,0.0664479081,NA,2900,0.367,NA,NA,NA,NA,NA,0.6223529412,0.184
"4280",0.2440888464,0.032345345,0.49432222222222,3700,0.416,0.4989,NA,12644,NA,1,0.5620485883,0.19
"3321",0.875672541,0.1578042283,0.66722039986445,11600,0.718,0.6462,25453,21820,22193,0.4567,0.3053052326,0.057
"3521",0.7981042654,0.1966527197,0.46230150891632,8500,0.671,0.4422,16250,10042,14597,0.1953,0.2750287687,0.095
"1563",0.3066666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.388
"47",0.93708166,0.1558109834,0.6765656779661,9700,0.724,0.661,NA,27324,NA,0.4766,0.1464713715,0.007
"5988",0.4722961945,0.0624194987,NA,4800,0.322,NA,NA,NA,NA,NA,0.5118692592,0.141
"4538",0.4604962168,0.081955202,NA,3200,0.524,NA,NA,13620,NA,NA,0.5363278975,NA
"1762",0.8651371013,0.1665257819,0.50939429000751,10300,0.712,0.5314,18173,14637,16429,0.3124,0.3626679018,0.059
"4692",0.3140495868,NA,NA,NA,0.149,NA,NA,NA,NA,NA,0.4656084656,0.162
"5491",NA,NA,NA,NA,0.556,NA,NA,3716,14716,NA,0.5543478261,NA
"2399",0.3142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6557377049,0.268
"6999",0.6666666667,0.0996835443,NA,NA,NA,NA,NA,NA,NA,NA,0.423572744,0.098
"1511",0.8623707239,0.1102564103,0.32894736842105,17200,0.799,0.3068,NA,11144,NA,0.3636,0.4498567335,0.045
"4083",0.4693121693,0.1378091873,0.32081538461538,4300,0.411,0.3042,9510,10416,8029,0.0682,0.485647789,0.297
"7341",0.8982102908,0.1269688203,NA,NA,NA,NA,NA,NA,NA,NA,0.4095003085,0.036
"7521",0.5719217491,0.0853232382,NA,6200,0.563,NA,NA,3688,NA,NA,0.563012489,0.171
"2924",0.9194444444,0.2037325039,0.59053483146067,10200,0.617,0.6312,NA,33140,NA,0.5221,0.2697899838,0.021
"5116",0.516490658,0.0629951691,NA,3700,0.465,NA,NA,NA,NA,NA,0.5776997366,0.224
"6944",0.4089440994,0.0815370778,NA,NA,0.578,NA,NA,18048,NA,NA,0.4972857507,0.188
"317",0.5141509434,0.0876132931,NA,3900,0.485,NA,NA,NA,NA,NA,0.5284552846,0.164
"823",NA,NA,NA,3600,0.384,NA,NA,NA,10523,NA,0.5189393939,NA
"1017",0.505,0.0489888921,NA,4200,0.411,NA,11977,7891,8805,NA,0.4922155689,0.175
"563",0.3347865034,0.0733325573,NA,7900,0.659,NA,NA,NA,NA,NA,0.5099347495,0.132
"7640",0.4586824769,0.0731064995,NA,9600,0.697,NA,NA,NA,NA,NA,0.5214854804,0.116
"402",0.6516966068,0.0921125207,NA,5500,0.585,NA,NA,NA,NA,NA,0.487704918,0.091
"3536",0.8464351005,0.0742857143,0.31884347826086,13200,0.767,0.25,NA,20550,NA,0.0714,0.3312883436,0.038
"2117",0.9505300353,0.1287726358,0.94513969996341,12600,0.82,0.9496,NA,46467,NA,0.902,0.0903426791,0.014
"7199",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7142857143,NA
"5742",0.8595505618,0.074433657,0.2833,NA,NA,0.2833,NA,10140,NA,0.1667,0.489626556,0.039
"2432",0.6245110821,0.0727291864,NA,4700,0.465,NA,13095,7550,6766,NA,0.4713824479,0.093
"6036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5410628019,NA
"2418",0.9691525424,0.132387022,NA,14900,0.835,NA,NA,NA,NA,NA,0.143934822,0.01
"5917",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.367816092,NA
"4276",0.6711711712,0.0958268934,NA,6300,0.597,NA,NA,NA,NA,NA,0.509765625,0.091
"5670",0.4047490556,0.055401662,NA,3200,0.407,NA,NA,NA,NA,NA,0.5846774194,NA
"1594",0.9543094496,0.1423220974,0.83077246943765,17200,0.835,0.8189,NA,44090,NA,0.7739,0.1484615385,0.014
"2550",0.5438596491,0.0522727273,NA,2800,0.255,NA,NA,NA,NA,NA,0.5561643836,0.102
"6810",0.888,0.1352941176,NA,10100,0.771,NA,NA,NA,NA,NA,0.3185185185,0.061
"694",0.821875,0.1877133106,0.44565217391304,11100,0.662,0.4667,NA,22500,NA,0.3333,0.45,0.085
"3148",0.622593068,0.1263782867,NA,4000,0.415,NA,12764,5355,9193,NA,0.505859375,0.194
"2332",0.6921062966,0.1173962774,NA,6000,0.557,NA,11679,4104,7500,NA,0.4279845052,0.13
"5057",0.4448275862,NA,NA,3000,0.236,NA,NA,NA,NA,NA,0.7441860465,0.213
"50",NA,0.1173840134,NA,4100,0.417,NA,7266,7710,4743,NA,0.545154911,NA
"5247",0.2440888464,0.032345345,0.69404342105263,3700,0.416,0.7259,NA,12260,NA,1,0.5620485883,0.19
"2364",0.7544483986,0.0847880299,NA,NA,0.729,NA,NA,14498,NA,NA,0.4592145015,0.107
"2416",0.8174603175,0.1678321678,0.83254363207547,4100,0.604,0.839,NA,41400,NA,0.7268,0.2781954887,0.083
"6424",0.4818755847,0.0988575781,NA,4900,0.468,NA,NA,17596,NA,NA,0.3720848057,0.153
"6742",0.3782771536,0.0859728507,NA,NA,NA,NA,NA,NA,NA,NA,0.5180412371,0.179
"3460",0.7130434783,0.135935397,0.45870256410256,7200,0.494,0.4934,NA,25536,NA,0.375,0.39195231,0.083
"5857",0.7355555556,0.13,NA,10400,0.702,NA,NA,16770,NA,NA,0.4598765432,0.06
"7023",NA,0.099378882,NA,NA,NA,NA,NA,NA,NA,NA,0.5820895522,NA
"1629",0.9303482587,0.1512820513,0.94953947368421,9200,0.626,0.9406,NA,48526,NA,0.8699,0.2166666667,0.015
"7610",0.4913351233,0.0569046756,NA,3000,0.375,NA,NA,NA,NA,NA,0.6054562127,0.194
"2805",0.8496291301,0.1532779317,0.38591213592233,11500,0.681,0.399,12307,6225,10567,0.1355,0.3343283582,0.065
"1365",0.876476448,0.1504424779,0.60771045728465,11200,0.726,0.6,21126,25731,18434,0.3718,0.2347622759,0.044
"4296",0.3170823885,0.0782778865,NA,2600,0.266,NA,NA,20879,NA,NA,0.5575632421,0.162
"6005",0.5921787709,0.0846774194,0.38095238095238,NA,NA,0.3125,NA,13968,NA,0.3125,0.2962962963,0.141
"1624",0.940029985,0.1455273698,0.6982438150289,11800,0.72,0.6784,NA,38350,NA,0.6174,0.2532561505,0.04
"2934",0.6444444444,0.0980392157,NA,8200,0.659,NA,13686,NA,8669,NA,0.5994897959,0.107
"2011",0.4089440994,0.0815370778,0.3415403292181,6400,0.578,0.3387,NA,18048,NA,NA,0.4972857507,0.188
"1030",0.3242147923,0.0534591195,0.22371333333333,4000,0.349,0.1,NA,19545,NA,0.0507,0.5432098765,0.176
"4470",0.4089440994,0.0815370778,0.23672608695652,6400,0.578,0.2479,NA,18048,NA,0.2143,0.4972857507,0.188
"3303",0.9675994109,0.1571238349,0.85798397212543,11400,0.783,0.8576,NA,44145,NA,0.8107,0.1562932227,0.016
"1468",0.3125,NA,NA,NA,0.365,NA,NA,NA,NA,NA,0.6031746032,0.368
"403",0.5772270115,0.0759894459,NA,3200,0.434,NA,NA,NA,NA,NA,0.5644937587,0.135
"6598",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4084507042,0.032
"5038",0.7936507937,NA,NA,2400,0.259,NA,NA,NA,NA,NA,NA,0.156
"6572",0.6081730769,0.078817734,NA,NA,NA,NA,NA,NA,NA,NA,0.6896551724,0.045
"4324",0.5383104126,0.1250603573,NA,4100,0.455,NA,9665,12456,6722,NA,0.5101816181,0.243
"137",0.8039215686,NA,NA,NA,0.284,NA,NA,NA,NA,NA,0.520661157,0.144
"2257",NA,0.0550968323,NA,4500,0.441,NA,6470,6156,3717,NA,0.5993775934,NA
"4573",0.4353653821,0.0697028009,NA,3200,0.411,NA,NA,NA,NA,NA,0.5611552347,0.166
"7560",0.3056478405,0.053074166,NA,3100,0.279,NA,NA,NA,NA,NA,0.5663651468,0.128
"2792",0.8256427159,0.1956730769,0.54639700040535,8900,0.623,0.5829,17548,16698,13395,0.3982,0.3136293237,0.07
"7189",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5057471264,NA
"2071",0.7302771855,0.1604503871,0.36909571332886,7100,0.55,0.3673,10691,10450,8314,0.1557,0.4491829414,0.116
"899",0.372292941,0.0858097415,0.13113224043715,7600,0.611,0.0909,NA,16360,NA,0.0444,0.4874431058,0.17
"1878",0.7171998146,0.1681145809,NA,8700,0.637,NA,15528,5004,12992,NA,0.3573333333,0.113
"1015",0.5368421053,0.0385245902,NA,4400,0.369,NA,12341,7891,8206,NA,0.5381269933,0.1
"5235",NA,NA,0.633,2200,0.183,0.633,NA,9260,NA,NA,0.5091724419,NA
"4142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"866",0.2227488152,0.052559258,NA,4100,0.343,NA,6426,8751,1826,NA,0.5034873583,0.25
"2032",0.5254691689,0.1500493583,NA,5200,0.443,NA,9314,4488,6880,NA,0.4836895388,0.205
"5182",0.5983951089,0.0915697674,NA,6000,0.566,NA,NA,NA,NA,NA,0.5804540967,0.115
"7335",0.3756440281,0.0642784553,NA,NA,0.267,NA,NA,NA,NA,NA,0.5654697135,0.242
"931",0.7590711176,0.1935914553,0.48447512953367,8800,0.62,0.5049,NA,21350,NA,0.3689,0.3601756955,0.036
"2625",NA,0.2648401826,0.05602,NA,0.265,0.04,NA,8900,NA,0.04,NA,NA
"2773",0.5387323944,0.0870292887,NA,3700,0.376,NA,8277,7476,8371,NA,0.441509434,0.271
"5505",NA,NA,NA,NA,0.173,NA,NA,NA,NA,NA,0.5485436893,0.333
"2584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.066
"4295",0.5257903494,NA,NA,3000,0.59,NA,NA,NA,7721,NA,0.4972273567,0.16
"4463",0.3240177089,0.0701030928,NA,3100,0.388,NA,NA,15000,NA,NA,0.5698324022,0.177
"6828",0.4649681529,0.1009174312,NA,NA,0.213,NA,NA,NA,NA,NA,0.4804270463,0.172
"236",0.7623282134,0.1054723326,0.30795488346281,7500,0.615,0.3228,11369,17299,2416,0.0472,0.5768188451,0.077
"566",0.4452975048,0.079638273,NA,3200,0.373,NA,9313,6184,5345,NA,0.5696155282,0.257
"7123",0.5711922028,0.1032971929,NA,NA,NA,0.375,NA,16888,NA,0,0.4997422915,0.126
"5599",0.7647058824,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4952380952,0.17
"7050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3970588235,NA
"4695",NA,NA,NA,3000,0.467,NA,NA,NA,6217,NA,0.6666666667,NA
"4423",0.65,0.1844660194,NA,9800,0.495,NA,NA,NA,10174,NA,NA,0.126
"1037",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04
"5401",0.2291831879,0.045880777,NA,3600,0.328,NA,NA,NA,NA,NA,0.6373003606,0.255
"555",0.454368932,0.0568245125,NA,4000,0.489,NA,9242,6810,6659,NA,0.5498866213,0.143
"1013",0.9547169811,0.1387347392,0.92780345754898,11900,0.822,0.9288,NA,49380,NA,0.8652,0.1326530612,0.014
"5276",NA,NA,NA,4700,0.146,NA,NA,NA,NA,NA,0.7013888889,NA
"7443",0.3157894737,0.0643863179,NA,2600,0.207,NA,NA,NA,NA,NA,0.552238806,0.129
"1295",0.9404255319,0.1656976744,0.62333569553805,15500,0.74,0.6373,NA,29700,NA,0.513,0.1830769231,0.037
"4178",0.4389312977,NA,NA,1900,0.202,NA,NA,NA,NA,NA,0.5174825175,0.103
"5985",0.4722961945,0.0624194987,NA,4800,0.322,NA,NA,NA,NA,NA,0.5118692592,0.141
"5473",0.4089440994,0.0815370778,NA,6400,0.578,NA,NA,18048,NA,NA,0.4972857507,0.188
"6919",0.3158248254,0.0674835571,NA,NA,0.498,NA,NA,16968,NA,NA,0.5539303128,0.254
"2883",0.3162790698,NA,NA,NA,0.214,NA,NA,NA,NA,NA,0.5319148936,0.133
"6790",0.1836195509,0.0492898914,0.39998036363636,2600,0.303,0.3742,NA,16968,NA,NA,0.5787631272,0.265
"5423",NA,NA,NA,NA,0.328,NA,NA,NA,2565,NA,0.652173913,NA
"1234",0.5267175573,NA,NA,NA,0.243,NA,NA,NA,NA,NA,0.4565217391,0.205
"3315",0.875672541,0.1578042283,NA,11600,0.718,NA,NA,NA,NA,NA,0.3053052326,0.057
"655",0.6089965398,0.0874909617,NA,5900,0.471,NA,NA,11558,5104,NA,0.5998134328,0.09
"6887",NA,NA,NA,NA,NA,0,NA,11500,NA,0,NA,NA
"4634",0.3548387097,NA,NA,6500,0.416,NA,NA,NA,NA,NA,0.7169811321,0.571
"4312",0.3968253968,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6222222222,0.354
"610",0.4576654115,0.0562410035,NA,6400,0.549,0,NA,13071,NA,0,0.5221782448,0.206
"3788",0.2805755396,NA,0.3667,4300,0.308,0.3667,NA,7764,NA,0,0.4909090909,0.301
"130",0.9413067553,0.1477045908,NA,26200,0.907,NA,NA,NA,NA,NA,0.3965141612,0.011
"4024",NA,0.0661218425,0.2678230125523,3900,0.536,0.2893,NA,9052,4604,NA,0.4178571429,NA
"6779",0.2933333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.696969697,0.111
"5216",NA,0.1923076923,NA,NA,0.412,NA,NA,16800,NA,NA,NA,0.028
"6589",0.2990110308,0.0424497197,NA,4200,0.366,NA,NA,13932,NA,NA,0.5394716354,0.16
"2398",NA,0.2366197183,0.15304897959183,3100,0.298,0.2235,NA,6700,NA,0,0.3401360544,NA
"7037",NA,0.0859728507,NA,NA,NA,NA,NA,NA,NA,NA,0.6209150327,NA
"2513",0.4747203579,0.0400647511,NA,3000,0.341,NA,NA,11205,NA,NA,0.5228716645,0.15
"1567",0.3395348837,0.0592734226,NA,2900,0.399,NA,NA,NA,NA,NA,0.5588235294,0.148
"2593",0.5320987654,0.1174168297,NA,4600,0.404,NA,13533,9774,7524,NA,0.4594594595,0.15
"3064",0.5881378396,0.1085137085,0.05039228295819,5900,0.587,0.0414,9125,7719,6083,NA,0.4670516304,0.139
"5306",0.335443038,0.0823045267,NA,4200,0.526,NA,NA,17997,NA,NA,0.4619047619,0.156
"7568",0.1686746988,NA,NA,1900,0.11,NA,NA,NA,NA,NA,0.5747126437,0.194
"6022",0.7285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4942528736,0.131
"619",0.6332558911,0.1057330827,NA,4800,0.564,NA,13644,12693,9225,NA,0.4445040214,0.161
"5144",0.7647058824,0.132231405,NA,NA,0.518,NA,15308,NA,12106,NA,0.6576576577,0.04
"2784",0.6033057851,0.0967127203,NA,5200,0.406,NA,6324,8540,4682,NA,0.5116676153,0.223
"7124",0.5711922028,0.1032971929,0.2663431372549,NA,NA,0.2331,NA,16888,NA,0.1498,0.4997422915,0.126
"3519",0.4576654115,0.0562410035,0.23335,6400,0.549,0.24,NA,12675,NA,0,0.5221782448,0.206
"5937",0.3347865034,0.0733325573,0.37332,7900,0.659,0.3148,NA,18748,NA,0.3095,0.5099347495,0.132
"5894",0.5882352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.142
"1752",0.4736842105,NA,NA,NA,0.243,NA,NA,NA,NA,NA,NA,0.19
"4565",0.6704545455,NA,NA,NA,NA,NA,20141,NA,18347,NA,0.4457831325,0.078
"6491",NA,0.2127659574,NA,NA,NA,NA,NA,14115,NA,NA,NA,0.058
"5553",0.26272578,0.0474604496,NA,2600,0.354,NA,NA,13500,NA,NA,0.6029216467,NA
"6295",0.5843621399,0.06,NA,NA,0.211,NA,NA,NA,NA,NA,0.4680365297,0.114
"3429",0.9778924097,0.1326781327,0.797046009122,23000,0.899,0.7757,NA,38574,NA,0.7348,0.2111959288,0.02
"3703",0.8222996516,0.1282051282,NA,10400,0.757,NA,16175,17608,9383,NA,0.4592496766,0.058
"820",0.8164794007,0.1497461929,0.6538722027972,8300,0.55,0.6584,NA,40040,NA,0.573,0.2204301075,0.085
"3140",0.8437039221,0.1135043818,0.41883183032732,7800,0.644,0.4205,19121,23319,13992,0.1685,0.3951299847,0.051
"2263",0.8696558916,0.1425061425,0.4968823899371,10000,0.632,0.4821,NA,30998,NA,0.247,0.4401114206,0.047
"21",0.6121292902,0.1370060571,NA,4800,0.518,NA,11188,7650,7817,NA,0.5290178571,0.186
"296",0.4207077326,0.0805749129,NA,3400,0.437,NA,12758,7272,7535,NA,0.5077508043,0.25
"5434",NA,NA,NA,NA,NA,NA,NA,9850,NA,NA,NA,NA
"6513",0.4089440994,0.0815370778,NA,6400,0.578,NA,NA,18048,NA,NA,0.4972857507,0.188
"7534",0.4586824769,0.0731064995,NA,9600,0.697,NA,NA,NA,NA,NA,0.5214854804,0.116
"5676",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"2939",0.4473078693,0.1447861965,NA,5000,0.415,NA,12341,9206,8909,NA,0.5497470489,0.248
"6299",0.2242606791,0.045,NA,4700,0.261,NA,NA,NA,NA,NA,0.6902985075,NA
"4049",0.5785776997,0.1021978022,NA,4500,0.465,NA,12563,4105,6261,NA,0.52696793,0.224
"1005",0.7621145374,0.0773480663,NA,6900,0.323,NA,NA,NA,NA,NA,0.474025974,0.024
"6811",0.6013564431,0.0517241379,0.46153205128205,5600,0.498,0.439,NA,15638,NA,0.2759,0.3816793893,0.225
"5300",0.3998964669,0.0415909334,0.20744647302904,5400,0.565,0.2083,NA,16079,NA,0.1077,0.5540258657,0.177
"1476",0.8222996516,0.1271186441,0.55155560538116,8100,0.599,0.5203,NA,33500,NA,0.4228,0.2363636364,0.056
"7400",0.5010399033,0.1150308408,NA,NA,NA,NA,NA,NA,NA,NA,0.4844080169,0.109
"5223",0.4089440994,0.0815370778,0.33718953488372,6400,0.578,0.3294,NA,18048,NA,0,0.4972857507,0.188
"2150",0.9451754386,0.1724137931,0.52831509433962,21000,0.88,0.5909,NA,13352,NA,0.1111,0.3768844221,0.031
"5997",0.2972440945,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6448598131,0.133
"5343",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.048
"6197",0.5965811966,0.0877513711,NA,NA,NA,NA,NA,NA,NA,NA,0.4914004914,0.267
"1375",0.8626943005,0.2100238663,0.48697955390334,8200,0.587,0.4815,NA,24035,NA,0.4444,0.3591731266,0.09
"4729",0.6580310881,0.1085043988,NA,NA,NA,NA,NA,NA,8581,NA,0.5476190476,0.152
"5372",0.315018315,0.0449392713,NA,3000,0.338,NA,NA,NA,NA,NA,0.6316781898,0.201
"269",0.3689826303,0.0457113508,NA,3300,0.339,NA,NA,NA,NA,NA,0.6605664488,0.246
"1227",NA,NA,NA,NA,0.185,NA,NA,NA,NA,NA,0.4444444444,0.153
"5241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034
"4003",0.820909971,0.1061007958,0.56554554307116,3700,0.457,0.5623,21063,21735,12971,0.459,0.308598351,0.08
"7354",0.460451403,0.0746511313,NA,NA,NA,NA,NA,NA,NA,NA,0.5826513912,0.18
"4992",0.8051948052,0.1657754011,NA,NA,0.667,NA,19263,NA,16536,NA,0.5487804878,0.027
"2218",0.8953434763,0.1635706914,0.56900023889154,11700,0.644,0.5777,23314,20587,20249,0.4379,0.2820236814,0.05
"7013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3524",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4015",NA,0.0995024876,NA,6500,0.575,NA,NA,NA,NA,NA,0.2513089005,0.007
"5041",0.2990110308,0.0424497197,0.32655272108843,4200,0.366,0.1115,NA,13932,NA,0.0139,0.5394716354,0.16
"2793",0.5010399033,0.1150308408,0.35484731182795,7200,0.544,0.38,NA,10764,NA,0.5714,0.4844080169,0.109
"6032",0.7096774194,0.0740740741,NA,NA,NA,NA,NA,NA,4216,NA,0.5,0.145
"4598",NA,NA,NA,2700,0.392,NA,NA,NA,3330,NA,0.6072463768,NA
"819",NA,NA,NA,1700,0.411,NA,NA,9030,18692,NA,0.6160990712,NA
"1318",0.6361848574,0.1953125,NA,4500,0.556,NA,11800,5010,8347,NA,0.4234122042,0.202
"5196",0.7940645452,0.2190548882,0.17929876977152,9400,0.689,0.1674,NA,6070,NA,0.0732,0.4717793426,0.05
"7163",NA,NA,NA,NA,NA,NA,NA,21000,NA,NA,NA,NA
"6361",0.1512605042,NA,NA,NA,NA,NA,NA,15100,NA,NA,0.7163461538,0.205
"5611",0.3404255319,NA,0.2,NA,NA,0.1875,NA,8764,NA,0,0.5813953488,0.204
"5018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3469",0.9483394834,0.1607963247,0.84166593255333,10200,0.712,0.8408,NA,44668,NA,0.7984,0.119047619,0.021
"3766",0.8569850911,0.1735428946,0.68079447476125,9700,0.692,0.6667,NA,36550,NA,0.5358,0.3085260116,0.062
"4862",0.314229249,0.0569063632,NA,2900,0.4,NA,NA,NA,NA,NA,0.5272496831,0.132
"2690",0.4596375618,0.1019273536,NA,4600,0.38,NA,12676,8582,8270,NA,0.5197022767,0.201
"6520",0.4089440994,0.0815370778,NA,6400,0.578,NA,NA,18048,NA,NA,0.4972857507,0.188
"3458",0.9321541071,0.1489565843,0.82416760057471,13200,0.753,0.8231,18473,31462,16306,0.6096,0.1827850606,0.027
"928",0.3571428571,0.1088264794,NA,3500,0.374,NA,8166,4820,3343,NA,0.4722059684,0.254
"4936",0.6132756133,0.0221674877,0.75,4800,0.383,0.7647,NA,17870,NA,NA,0.5921192758,0.123
"3029",0.8915824916,0.1516146689,0.73793447874199,14300,0.786,0.7113,NA,33960,NA,0.6324,0.1840909091,0.027
"859",NA,NA,NA,5800,0.573,NA,NA,NA,8769,NA,0.5109717868,NA
"7130",0.42,0.1134631668,0.14696150030998,NA,NA,0.1443,10624,11098,7545,NA,0.4211031175,0.212
"677",0.8916408669,0.1513647643,NA,21200,0.862,0.6667,NA,16200,NA,NA,0.4971751412,0.018
"29",0.6412310287,0.1178474114,NA,5100,0.534,NA,13093,7710,9207,NA,0.4873756695,0.16
"1456",0.3354708684,0.060199005,0.30387458563535,4800,0.562,0.3053,NA,12123,NA,NA,0.5100738751,0.181
"5366",NA,NA,NA,NA,NA,NA,NA,NA,10149,NA,NA,0.052
"6376",NA,NA,NA,NA,NA,NA,12250,NA,9129,NA,0.7628865979,0.093
"846",0.8676603433,0.1482247501,0.61994722569879,11000,0.722,0.6238,NA,26330,NA,0.5163,0.2353795859,0.049
"290",0.5765765766,NA,NA,NA,0.366,NA,NA,NA,NA,NA,NA,0.166
"7423",0.4245870566,0.0610855879,NA,NA,0.404,NA,NA,NA,NA,NA,0.5737942455,0.171
"5589",0.4454756381,0.0813308688,NA,1500,0.245,NA,NA,NA,NA,NA,0.4760914761,0.145
"5125",0.4784053156,NA,NA,4500,0.326,NA,NA,NA,NA,NA,0.5524475524,0.158
"1091",0.8096385542,0.1548913043,0.34419069767441,8400,0.597,0.2889,NA,23600,NA,0.2333,0.3958944282,0.108
"3020",0.5891393443,0.1553166069,NA,4200,0.425,NA,7736,8600,6588,NA,0.4973958333,0.203
"1872",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1673",0.8801817149,0.1556439582,0.53663702943189,10500,0.703,0.5675,17064,15340,13737,0.2975,0.3823851204,0.058
"782",0.6549520767,0.1007194245,0.37280078277886,5400,0.464,0.398,8345,13276,4212,NA,0.4914908101,0.079
"2617",0.755174453,0.1315660285,0.36820426356589,6600,0.633,0.3724,14986,16953,7756,0.176,0.3719976567,0.077
"4240",0.7051282051,NA,0.39578328530259,NA,NA,0.3914,9257,4041,5878,0.0647,0.2414215686,0.146
"2041",0.8657937807,0.217699115,0.4797199376947,9000,0.579,0.3529,NA,19530,NA,0.2579,0.4163498099,0.079
"4271",0.4824399261,NA,NA,NA,0.287,NA,NA,NA,NA,NA,0.5429864253,0.232
"5119",0.2990110308,0.0424497197,NA,4200,0.366,NA,NA,17150,NA,NA,0.5394716354,0.16
"5374",0.2875831994,0.0486768134,NA,3000,0.308,NA,NA,NA,NA,NA,0.5607371192,0.179
"4667",0.4389312977,NA,NA,1900,0.202,NA,NA,NA,NA,NA,0.5174825175,0.103
"1960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.061
"257",0.611814346,0.0886524823,NA,NA,0.289,NA,NA,NA,NA,NA,0.5201793722,0.067
"5432",0.8205128205,NA,NA,4200,0.239,NA,NA,NA,NA,NA,0.6871704745,0.056
"3882",0.7719298246,0.15,0.35426188340807,6700,0.591,0.3588,NA,22645,NA,0.2436,0.4265402844,0.128
"3373",0.726443769,0.1226993865,0.43816907216494,6100,0.559,0.4286,NA,31580,NA,0.3492,0.3811188811,0.064
"4661",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"589",0.2883145249,0.0839954597,0.26540991957104,3200,0.323,0.2133,NA,16968,NA,0.1951,0.5288184438,0.22
"4548",NA,NA,NA,1000,0.153,NA,NA,NA,NA,NA,0.4736842105,NA
"5320",0.6740331492,0.1891891892,NA,4500,0.314,NA,NA,11505,NA,NA,0.5818181818,0.172
